Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Transplant Recipients,2019,Virgin Islands,VI,Kidney,
Transplant Recipients,2019,Virgin Islands,VI,Kidney-Pancreas,0.0
Transplant Recipients,2019,Virgin Islands,VI,Liver,
Transplant Recipients,2019,Virgin Islands,VI,Lung,0.0
Transplant Recipients,2019,Virgin Islands,VI,Pancreas,0.0
Transplant Recipients,2019,Virginia,VA,All,1264.0
Transplant Recipients,2019,Virginia,VA,Heart,124.0
Transplant Recipients,2019,Virginia,VA,Kidney,823.0
Transplant Recipients,2019,Virginia,VA,Kidney-Pancreas,29.0
Transplant Recipients,2019,Virginia,VA,Liver,265.0
Transplant Recipients,2019,Virginia,VA,Lung,59.0
Transplant Recipients,2019,Virginia,VA,Pancreas,
Transplant Recipients,2019,Washington,WA,All,707.0
Transplant Recipients,2019,Washington,WA,Heart,61.0
Transplant Recipients,2019,Washington,WA,Kidney,434.0
Transplant Recipients,2019,Washington,WA,Kidney-Pancreas,
Transplant Recipients,2019,Washington,WA,Liver,159.0
Transplant Recipients,2019,Washington,WA,Lung,55.0
Transplant Recipients,2019,Washington,WA,Pancreas,
Transplant Recipients,2019,West Virginia,WV,All,243.0
Transplant Recipients,2019,West Virginia,WV,Heart,
Transplant Recipients,2019,West Virginia,WV,Kidney,129.0
Transplant Recipients,2019,West Virginia,WV,Kidney-Pancreas,
Transplant Recipients,2019,West Virginia,WV,Liver,72.0
Transplant Recipients,2019,West Virginia,WV,Lung,27.0
Transplant Recipients,2019,West Virginia,WV,Pancreas,0.0
Transplant Recipients,2019,Wisconsin,WI,All,633.0
Transplant Recipients,2019,Wisconsin,WI,Heart,85.0
Transplant Recipients,2019,Wisconsin,WI,Kidney,337.0
Transplant Recipients,2019,Wisconsin,WI,Kidney-Pancreas,27.0
Transplant Recipients,2019,Wisconsin,WI,Liver,141.0
Transplant Recipients,2019,Wisconsin,WI,Lung,41.0
Transplant Recipients,2019,Wisconsin,WI,Pancreas,
Transplant Recipients,2019,Wyoming,WY,All,42.0
Transplant Recipients,2019,Wyoming,WY,Heart,
Transplant Recipients,2019,Wyoming,WY,Kidney,27.0
Transplant Recipients,2019,Wyoming,WY,Kidney-Pancreas,
Transplant Recipients,2019,Wyoming,WY,Liver,
Transplant Recipients,2019,Wyoming,WY,Lung,
Transplant Recipients,2019,Wyoming,WY,Pancreas,0.0
Transplant Recipients,2020,Alabama,AL,All,501.0
Transplant Recipients,2020,Alabama,AL,Heart,31.0
Transplant Recipients,2020,Alabama,AL,Kidney,352.0
Transplant Recipients,2020,Alabama,AL,Kidney-Pancreas,
Transplant Recipients,2020,Alabama,AL,Liver,103.0
Transplant Recipients,2020,Alabama,AL,Lung,17.0
Transplant Recipients,2020,Alabama,AL,Pancreas,0.0
Transplant Recipients,2020,Alaska,AK,All,38.0
Transplant Recipients,2020,Alaska,AK,Heart,
Transplant Recipients,2020,Alaska,AK,Kidney,24.0
Transplant Recipients,2020,Alaska,AK,Kidney-Pancreas,
Transplant Recipients,2020,Alaska,AK,Liver,
Transplant Recipients,2020,Alaska,AK,Lung,
Transplant Recipients,2020,Alaska,AK,Pancreas,0.0
Transplant Recipients,2020,All,All,All,37480.0
Transplant Recipients,2020,All,All,Heart,3647.0
Transplant Recipients,2020,All,All,Kidney,22803.0
Transplant Recipients,2020,All,All,Kidney-Pancreas,827.0
Transplant Recipients,2020,All,All,Liver,8768.0
Transplant Recipients,2020,All,All,Lung,2536.0
Transplant Recipients,2020,All,All,Pancreas,134.0
Transplant Recipients,2020,Arizona,AZ,All,860.0
Transplant Recipients,2020,Arizona,AZ,Heart,79.0
Transplant Recipients,2020,Arizona,AZ,Kidney,483.0
Transplant Recipients,2020,Arizona,AZ,Kidney-Pancreas,
Transplant Recipients,2020,Arizona,AZ,Liver,217.0
Transplant Recipients,2020,Arizona,AZ,Lung,92.0
Transplant Recipients,2020,Arizona,AZ,Pancreas,
Transplant Recipients,2020,Arkansas,AR,All,295.0
Transplant Recipients,2020,Arkansas,AR,Heart,21.0
Transplant Recipients,2020,Arkansas,AR,Kidney,194.0
Transplant Recipients,2020,Arkansas,AR,Kidney-Pancreas,
Transplant Recipients,2020,Arkansas,AR,Liver,70.0
Transplant Recipients,2020,Arkansas,AR,Lung,
Transplant Recipients,2020,Arkansas,AR,Pancreas,
Transplant Recipients,2020,California,CA,All,4284.0
Transplant Recipients,2020,California,CA,Heart,413.0
Transplant Recipients,2020,California,CA,Kidney,2680.0
Transplant Recipients,2020,California,CA,Kidney-Pancreas,62.0
Transplant Recipients,2020,California,CA,Liver,999.0
Transplant Recipients,2020,California,CA,Lung,306.0
Transplant Recipients,2020,California,CA,Pancreas,
Transplant Recipients,2020,Colorado,CO,All,516.0
Transplant Recipients,2020,Colorado,CO,Heart,41.0
Transplant Recipients,2020,Colorado,CO,Kidney,338.0
Transplant Recipients,2020,Colorado,CO,Kidney-Pancreas,
Transplant Recipients,2020,Colorado,CO,Liver,104.0
Transplant Recipients,2020,Colorado,CO,Lung,35.0
Transplant Recipients,2020,Colorado,CO,Pancreas,
Transplant Recipients,2020,Connecticut,CT,All,407.0
Transplant Recipients,2020,Connecticut,CT,Heart,76.0
Transplant Recipients,2020,Connecticut,CT,Kidney,254.0
Transplant Recipients,2020,Connecticut,CT,Kidney-Pancreas,
Transplant Recipients,2020,Connecticut,CT,Liver,70.0
Transplant Recipients,2020,Connecticut,CT,Lung,17.0
Transplant Recipients,2020,Connecticut,CT,Pancreas,0.0
Transplant Recipients,2020,Delaware,DE,All,133.0
Transplant Recipients,2020,Delaware,DE,Heart,16.0
Transplant Recipients,2020,Delaware,DE,Kidney,58.0
Transplant Recipients,2020,Delaware,DE,Kidney-Pancreas,
Transplant Recipients,2020,Delaware,DE,Liver,41.0
Transplant Recipients,2020,Delaware,DE,Lung,16.0
Transplant Recipients,2020,Delaware,DE,Pancreas,
Transplant Recipients,2020,District of Columbia,DC,All,87.0
Transplant Recipients,2020,District of Columbia,DC,Heart,
Transplant Recipients,2020,District of Columbia,DC,Kidney,60.0
Transplant Recipients,2020,District of Columbia,DC,Kidney-Pancreas,
Transplant Recipients,2020,District of Columbia,DC,Liver,
Transplant Recipients,2020,District of Columbia,DC,Lung,
Transplant Recipients,2020,District of Columbia,DC,Pancreas,0.0
Transplant Recipients,2020,Florida,FL,All,2662.0
Transplant Recipients,2020,Florida,FL,Heart,270.0
Transplant Recipients,2020,Florida,FL,Kidney,1610.0
Transplant Recipients,2020,Florida,FL,Kidney-Pancreas,51.0
Transplant Recipients,2020,Florida,FL,Liver,630.0
Transplant Recipients,2020,Florida,FL,Lung,203.0
Transplant Recipients,2020,Florida,FL,Pancreas,
Transplant Recipients,2020,Foreign Country,,All,71.0
Transplant Recipients,2020,Foreign Country,,Heart,18.0
Transplant Recipients,2020,Foreign Country,,Kidney,21.0
Transplant Recipients,2020,Foreign Country,,Kidney-Pancreas,0.0
Transplant Recipients,2020,Foreign Country,,Liver,21.0
Transplant Recipients,2020,Foreign Country,,Lung,
Transplant Recipients,2020,Foreign Country,,Pancreas,0.0
Transplant Recipients,2020,Georgia,GA,All,1159.0
Transplant Recipients,2020,Georgia,GA,Heart,102.0
Transplant Recipients,2020,Georgia,GA,Kidney,741.0
Transplant Recipients,2020,Georgia,GA,Kidney-Pancreas,38.0
Transplant Recipients,2020,Georgia,GA,Liver,284.0
Transplant Recipients,2020,Georgia,GA,Lung,36.0
Transplant Recipients,2020,Georgia,GA,Pancreas,
Transplant Recipients,2020,Hawaii,HI,All,94.0
Transplant Recipients,2020,Hawaii,HI,Heart,
Transplant Recipients,2020,Hawaii,HI,Kidney,61.0
Transplant Recipients,2020,Hawaii,HI,Kidney-Pancreas,
Transplant Recipients,2020,Hawaii,HI,Liver,18.0
Transplant Recipients,2020,Hawaii,HI,Lung,
Transplant Recipients,2020,Hawaii,HI,Pancreas,0.0
Transplant Recipients,2020,Idaho,ID,All,158.0
Transplant Recipients,2020,Idaho,ID,Heart,
Transplant Recipients,2020,Idaho,ID,Kidney,107.0
Transplant Recipients,2020,Idaho,ID,Kidney-Pancreas,
Transplant Recipients,2020,Idaho,ID,Liver,32.0
Transplant Recipients,2020,Idaho,ID,Lung,
Transplant Recipients,2020,Idaho,ID,Pancreas,0.0
Transplant Recipients,2020,Illinois,IL,All,1730.0
Transplant Recipients,2020,Illinois,IL,Heart,135.0
Transplant Recipients,2020,Illinois,IL,Kidney,1062.0
Transplant Recipients,2020,Illinois,IL,Kidney-Pancreas,76.0
Transplant Recipients,2020,Illinois,IL,Liver,417.0
Transplant Recipients,2020,Illinois,IL,Lung,98.0
Transplant Recipients,2020,Illinois,IL,Pancreas,
Transplant Recipients,2020,Indiana,IN,All,745.0
Transplant Recipients,2020,Indiana,IN,Heart,79.0
Transplant Recipients,2020,Indiana,IN,Kidney,431.0
Transplant Recipients,2020,Indiana,IN,Kidney-Pancreas,26.0
Transplant Recipients,2020,Indiana,IN,Liver,171.0
Transplant Recipients,2020,Indiana,IN,Lung,54.0
Transplant Recipients,2020,Indiana,IN,Pancreas,
Transplant Recipients,2020,Iowa,IA,All,371.0
Transplant Recipients,2020,Iowa,IA,Heart,28.0
Transplant Recipients,2020,Iowa,IA,Kidney,241.0
Transplant Recipients,2020,Iowa,IA,Kidney-Pancreas,
Transplant Recipients,2020,Iowa,IA,Liver,74.0
Transplant Recipients,2020,Iowa,IA,Lung,22.0
Transplant Recipients,2020,Iowa,IA,Pancreas,
Transplant Recipients,2020,Kansas,KS,All,316.0
Transplant Recipients,2020,Kansas,KS,Heart,48.0
Transplant Recipients,2020,Kansas,KS,Kidney,214.0
Transplant Recipients,2020,Kansas,KS,Kidney-Pancreas,
Transplant Recipients,2020,Kansas,KS,Liver,40.0
Transplant Recipients,2020,Kansas,KS,Lung,17.0
Transplant Recipients,2020,Kansas,KS,Pancreas,
Transplant Recipients,2020,Kentucky,KY,All,494.0
Transplant Recipients,2020,Kentucky,KY,Heart,61.0
Transplant Recipients,2020,Kentucky,KY,Kidney,274.0
Transplant Recipients,2020,Kentucky,KY,Kidney-Pancreas,
Transplant Recipients,2020,Kentucky,KY,Liver,134.0
Transplant Recipients,2020,Kentucky,KY,Lung,33.0
Transplant Recipients,2020,Kentucky,KY,Pancreas,
Transplant Recipients,2020,Louisiana,LA,All,531.0
Transplant Recipients,2020,Louisiana,LA,Heart,27.0
Transplant Recipients,2020,Louisiana,LA,Kidney,295.0
Transplant Recipients,2020,Louisiana,LA,Kidney-Pancreas,27.0
Transplant Recipients,2020,Louisiana,LA,Liver,157.0
Transplant Recipients,2020,Louisiana,LA,Lung,39.0
Transplant Recipients,2020,Louisiana,LA,Pancreas,
Transplant Recipients,2020,Maine,ME,All,92.0
Transplant Recipients,2020,Maine,ME,Heart,
Transplant Recipients,2020,Maine,ME,Kidney,49.0
Transplant Recipients,2020,Maine,ME,Kidney-Pancreas,
Transplant Recipients,2020,Maine,ME,Liver,28.0
Transplant Recipients,2020,Maine,ME,Lung,
Transplant Recipients,2020,Maine,ME,Pancreas,0.0
Transplant Recipients,2020,Maryland,MD,All,887.0
Transplant Recipients,2020,Maryland,MD,Heart,69.0
Transplant Recipients,2020,Maryland,MD,Kidney,510.0
Transplant Recipients,2020,Maryland,MD,Kidney-Pancreas,38.0
Transplant Recipients,2020,Maryland,MD,Liver,227.0
Transplant Recipients,2020,Maryland,MD,Lung,57.0
Transplant Recipients,2020,Maryland,MD,Pancreas,
Transplant Recipients,2020,Massachusetts,MA,All,651.0
Transplant Recipients,2020,Massachusetts,MA,Heart,64.0
Transplant Recipients,2020,Massachusetts,MA,Kidney,371.0
Transplant Recipients,2020,Massachusetts,MA,Kidney-Pancreas,
Transplant Recipients,2020,Massachusetts,MA,Liver,180.0
Transplant Recipients,2020,Massachusetts,MA,Lung,50.0
Transplant Recipients,2020,Massachusetts,MA,Pancreas,0.0
Transplant Recipients,2020,Michigan,MI,All,1007.0
Transplant Recipients,2020,Michigan,MI,Heart,108.0
Transplant Recipients,2020,Michigan,MI,Kidney,578.0
Transplant Recipients,2020,Michigan,MI,Kidney-Pancreas,
Transplant Recipients,2020,Michigan,MI,Liver,205.0
Transplant Recipients,2020,Michigan,MI,Lung,130.0
Transplant Recipients,2020,Michigan,MI,Pancreas,
Transplant Recipients,2020,Minnesota,MN,All,543.0
Transplant Recipients,2020,Minnesota,MN,Heart,56.0
Transplant Recipients,2020,Minnesota,MN,Kidney,310.0
Transplant Recipients,2020,Minnesota,MN,Kidney-Pancreas,28.0
Transplant Recipients,2020,Minnesota,MN,Liver,115.0
Transplant Recipients,2020,Minnesota,MN,Lung,36.0
Transplant Recipients,2020,Minnesota,MN,Pancreas,
Transplant Recipients,2020,Mississippi,MS,All,333.0
Transplant Recipients,2020,Mississippi,MS,Heart,22.0
Transplant Recipients,2020,Mississippi,MS,Kidney,208.0
Transplant Recipients,2020,Mississippi,MS,Kidney-Pancreas,
Transplant Recipients,2020,Mississippi,MS,Liver,102.0
Transplant Recipients,2020,Mississippi,MS,Lung,
Transplant Recipients,2020,Mississippi,MS,Pancreas,
Transplant Recipients,2020,Missouri,MO,All,720.0
Transplant Recipients,2020,Missouri,MO,Heart,75.0
Transplant Recipients,2020,Missouri,MO,Kidney,461.0
Transplant Recipients,2020,Missouri,MO,Kidney-Pancreas,
Transplant Recipients,2020,Missouri,MO,Liver,150.0
Transplant Recipients,2020,Missouri,MO,Lung,40.0
Transplant Recipients,2020,Missouri,MO,Pancreas,0.0
Transplant Recipients,2020,Montana,MT,All,75.0
Transplant Recipients,2020,Montana,MT,Heart,
Transplant Recipients,2020,Montana,MT,Kidney,47.0
Transplant Recipients,2020,Montana,MT,Kidney-Pancreas,
Transplant Recipients,2020,Montana,MT,Liver,
Transplant Recipients,2020,Montana,MT,Lung,
Transplant Recipients,2020,Montana,MT,Pancreas,0.0
Transplant Recipients,2020,Nebraska,NE,All,243.0
Transplant Recipients,2020,Nebraska,NE,Heart,35.0
Transplant Recipients,2020,Nebraska,NE,Kidney,133.0
Transplant Recipients,2020,Nebraska,NE,Kidney-Pancreas,0.0
Transplant Recipients,2020,Nebraska,NE,Liver,71.0
Transplant Recipients,2020,Nebraska,NE,Lung,
Transplant Recipients,2020,Nebraska,NE,Pancreas,
Transplant Recipients,2020,Nevada,NV,All,288.0
Transplant Recipients,2020,Nevada,NV,Heart,21.0
Transplant Recipients,2020,Nevada,NV,Kidney,190.0
Transplant Recipients,2020,Nevada,NV,Kidney-Pancreas,
Transplant Recipients,2020,Nevada,NV,Liver,64.0
Transplant Recipients,2020,Nevada,NV,Lung,19.0
Transplant Recipients,2020,Nevada,NV,Pancreas,0.0
Transplant Recipients,2020,New Hampshire,NH,All,111.0
Transplant Recipients,2020,New Hampshire,NH,Heart,
Transplant Recipients,2020,New Hampshire,NH,Kidney,57.0
Transplant Recipients,2020,New Hampshire,NH,Kidney-Pancreas,0.0
Transplant Recipients,2020,New Hampshire,NH,Liver,35.0
Transplant Recipients,2020,New Hampshire,NH,Lung,
Transplant Recipients,2020,New Hampshire,NH,Pancreas,0.0
Transplant Recipients,2020,New Jersey,NJ,All,1003.0
Transplant Recipients,2020,New Jersey,NJ,Heart,80.0
Transplant Recipients,2020,New Jersey,NJ,Kidney,649.0
Transplant Recipients,2020,New Jersey,NJ,Kidney-Pancreas,
Transplant Recipients,2020,New Jersey,NJ,Liver,212.0
Transplant Recipients,2020,New Jersey,NJ,Lung,75.0
Transplant Recipients,2020,New Jersey,NJ,Pancreas,
Transplant Recipients,2020,New Mexico,NM,All,192.0
Transplant Recipients,2020,New Mexico,NM,Heart,
Transplant Recipients,2020,New Mexico,NM,Kidney,121.0
Transplant Recipients,2020,New Mexico,NM,Kidney-Pancreas,
Transplant Recipients,2020,New Mexico,NM,Liver,53.0
Transplant Recipients,2020,New Mexico,NM,Lung,17.0
Transplant Recipients,2020,New Mexico,NM,Pancreas,0.0
Transplant Recipients,2020,New York,NY,All,2247.0
Transplant Recipients,2020,New York,NY,Heart,215.0
Transplant Recipients,2020,New York,NY,Kidney,1428.0
Transplant Recipients,2020,New York,NY,Kidney-Pancreas,50.0
Transplant Recipients,2020,New York,NY,Liver,492.0
Transplant Recipients,2020,New York,NY,Lung,117.0
Transplant Recipients,2020,New York,NY,Pancreas,
Transplant Recipients,2020,North Carolina,NC,All,1169.0
Transplant Recipients,2020,North Carolina,NC,Heart,138.0
Transplant Recipients,2020,North Carolina,NC,Kidney,740.0
Transplant Recipients,2020,North Carolina,NC,Kidney-Pancreas,32.0
Transplant Recipients,2020,North Carolina,NC,Liver,183.0
Transplant Recipients,2020,North Carolina,NC,Lung,93.0
Transplant Recipients,2020,North Carolina,NC,Pancreas,
Transplant Recipients,2020,North Dakota,ND,All,56.0
Transplant Recipients,2020,North Dakota,ND,Heart,
Transplant Recipients,2020,North Dakota,ND,Kidney,30.0
Transplant Recipients,2020,North Dakota,ND,Kidney-Pancreas,
Transplant Recipients,2020,North Dakota,ND,Liver,21.0
Transplant Recipients,2020,North Dakota,ND,Lung,
Transplant Recipients,2020,North Dakota,ND,Pancreas,0.0
Transplant Recipients,2020,Not Reported,NR,All,20.0
Transplant Recipients,2020,Not Reported,NR,Heart,
Transplant Recipients,2020,Not Reported,NR,Kidney,19.0
Transplant Recipients,2020,Not Reported,NR,Kidney-Pancreas,0.0
Transplant Recipients,2020,Not Reported,NR,Liver,0.0
Transplant Recipients,2020,Not Reported,NR,Lung,0.0
Transplant Recipients,2020,Not Reported,NR,Pancreas,0.0
Transplant Recipients,2020,Ohio,OH,All,1714.0
Transplant Recipients,2020,Ohio,OH,Heart,139.0
Transplant Recipients,2020,Ohio,OH,Kidney,1015.0
Transplant Recipients,2020,Ohio,OH,Kidney-Pancreas,27.0
Transplant Recipients,2020,Ohio,OH,Liver,433.0
Transplant Recipients,2020,Ohio,OH,Lung,152.0
Transplant Recipients,2020,Ohio,OH,Pancreas,
Transplant Recipients,2020,Oklahoma,OK,All,353.0
Transplant Recipients,2020,Oklahoma,OK,Heart,39.0
Transplant Recipients,2020,Oklahoma,OK,Kidney,196.0
Transplant Recipients,2020,Oklahoma,OK,Kidney-Pancreas,
Transplant Recipients,2020,Oklahoma,OK,Liver,106.0
Transplant Recipients,2020,Oklahoma,OK,Lung,21.0
Transplant Recipients,2020,Oklahoma,OK,Pancreas,0.0
Transplant Recipients,2020,Oregon,OR,All,355.0
Transplant Recipients,2020,Oregon,OR,Heart,36.0
Transplant Recipients,2020,Oregon,OR,Kidney,208.0
Transplant Recipients,2020,Oregon,OR,Kidney-Pancreas,
Transplant Recipients,2020,Oregon,OR,Liver,83.0
Transplant Recipients,2020,Oregon,OR,Lung,20.0
Transplant Recipients,2020,Oregon,OR,Pancreas,0.0
Transplant Recipients,2020,Pacific Ocean Territories,PO,All,
Transplant Recipients,2020,Pacific Ocean Territories,PO,Heart,0.0
Transplant Recipients,2020,Pacific Ocean Territories,PO,Kidney,
Transplant Recipients,2020,Pacific Ocean Territories,PO,Kidney-Pancreas,0.0
Transplant Recipients,2020,Pacific Ocean Territories,PO,Liver,
Transplant Recipients,2020,Pacific Ocean Territories,PO,Lung,0.0
Transplant Recipients,2020,Pacific Ocean Territories,PO,Pancreas,0.0
Transplant Recipients,2020,Pennsylvania,PA,All,1638.0
Transplant Recipients,2020,Pennsylvania,PA,Heart,130.0
Transplant Recipients,2020,Pennsylvania,PA,Kidney,932.0
Transplant Recipients,2020,Pennsylvania,PA,Kidney-Pancreas,23.0
Transplant Recipients,2020,Pennsylvania,PA,Liver,392.0
Transplant Recipients,2020,Pennsylvania,PA,Lung,192.0
Transplant Recipients,2020,Pennsylvania,PA,Pancreas,
Transplant Recipients,2020,Puerto Rico,PR,All,134.0
Transplant Recipients,2020,Puerto Rico,PR,Heart,
Transplant Recipients,2020,Puerto Rico,PR,Kidney,85.0
Transplant Recipients,2020,Puerto Rico,PR,Kidney-Pancreas,
Transplant Recipients,2020,Puerto Rico,PR,Liver,45.0
Transplant Recipients,2020,Puerto Rico,PR,Lung,0.0
Transplant Recipients,2020,Puerto Rico,PR,Pancreas,
Transplant Recipients,2020,Rhode Island,RI,All,106.0
Transplant Recipients,2020,Rhode Island,RI,Heart,
Transplant Recipients,2020,Rhode Island,RI,Kidney,62.0
Transplant Recipients,2020,Rhode Island,RI,Kidney-Pancreas,0.0
Transplant Recipients,2020,Rhode Island,RI,Liver,32.0
Transplant Recipients,2020,Rhode Island,RI,Lung,
Transplant Recipients,2020,Rhode Island,RI,Pancreas,0.0
Transplant Recipients,2020,South Carolina,SC,All,609.0
Transplant Recipients,2020,South Carolina,SC,Heart,80.0
Transplant Recipients,2020,South Carolina,SC,Kidney,374.0
Transplant Recipients,2020,South Carolina,SC,Kidney-Pancreas,25.0
Transplant Recipients,2020,South Carolina,SC,Liver,115.0
Transplant Recipients,2020,South Carolina,SC,Lung,30.0
Transplant Recipients,2020,South Carolina,SC,Pancreas,
Transplant Recipients,2020,South Dakota,SD,All,77.0
Transplant Recipients,2020,South Dakota,SD,Heart,
Transplant Recipients,2020,South Dakota,SD,Kidney,41.0
Transplant Recipients,2020,South Dakota,SD,Kidney-Pancreas,
Transplant Recipients,2020,South Dakota,SD,Liver,28.0
Transplant Recipients,2020,South Dakota,SD,Lung,
Transplant Recipients,2020,South Dakota,SD,Pancreas,0.0
Transplant Recipients,2020,Tennessee,TN,All,818.0
Transplant Recipients,2020,Tennessee,TN,Heart,136.0
Transplant Recipients,2020,Tennessee,TN,Kidney,481.0
Transplant Recipients,2020,Tennessee,TN,Kidney-Pancreas,
Transplant Recipients,2020,Tennessee,TN,Liver,183.0
Transplant Recipients,2020,Tennessee,TN,Lung,38.0
Transplant Recipients,2020,Tennessee,TN,Pancreas,
Transplant Recipients,2020,Texas,TX,All,3390.0
Transplant Recipients,2020,Texas,TX,Heart,295.0
Transplant Recipients,2020,Texas,TX,Kidney,2108.0
Transplant Recipients,2020,Texas,TX,Kidney-Pancreas,83.0
Transplant Recipients,2020,Texas,TX,Liver,832.0
Transplant Recipients,2020,Texas,TX,Lung,204.0
Transplant Recipients,2020,Texas,TX,Pancreas,
Transplant Recipients,2020,Utah,UT,All,316.0
