Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Transplant Recipients,2018,Wisconsin,WI,Pancreas,
Transplant Recipients,2018,Wyoming,WY,All,52
Transplant Recipients,2018,Wyoming,WY,Heart,
Transplant Recipients,2018,Wyoming,WY,Kidney,29
Transplant Recipients,2018,Wyoming,WY,Kidney-Pancreas,
Transplant Recipients,2018,Wyoming,WY,Liver,
Transplant Recipients,2018,Wyoming,WY,Lung,
Transplant Recipients,2018,Wyoming,WY,Pancreas,0
Transplant Recipients,2019,Alabama,AL,All,492
Transplant Recipients,2019,Alabama,AL,Heart,27
Transplant Recipients,2019,Alabama,AL,Kidney,318
Transplant Recipients,2019,Alabama,AL,Kidney-Pancreas,
Transplant Recipients,2019,Alabama,AL,Liver,130
Transplant Recipients,2019,Alabama,AL,Lung,19
Transplant Recipients,2019,Alabama,AL,Pancreas,
Transplant Recipients,2019,Alaska,AK,All,61
Transplant Recipients,2019,Alaska,AK,Heart,
Transplant Recipients,2019,Alaska,AK,Kidney,44
Transplant Recipients,2019,Alaska,AK,Kidney-Pancreas,0
Transplant Recipients,2019,Alaska,AK,Liver,
Transplant Recipients,2019,Alaska,AK,Lung,
Transplant Recipients,2019,Alaska,AK,Pancreas,0
Transplant Recipients,2019,All,All,All,38333
Transplant Recipients,2019,All,All,Heart,3542
Transplant Recipients,2019,All,All,Kidney,23383
Transplant Recipients,2019,All,All,Kidney-Pancreas,872
Transplant Recipients,2019,All,All,Liver,8771
Transplant Recipients,2019,All,All,Lung,2711
Transplant Recipients,2019,All,All,Pancreas,143
Transplant Recipients,2019,Arizona,AZ,All,964
Transplant Recipients,2019,Arizona,AZ,Heart,54
Transplant Recipients,2019,Arizona,AZ,Kidney,577
Transplant Recipients,2019,Arizona,AZ,Kidney-Pancreas,21
Transplant Recipients,2019,Arizona,AZ,Liver,252
Transplant Recipients,2019,Arizona,AZ,Lung,84
Transplant Recipients,2019,Arizona,AZ,Pancreas,
Transplant Recipients,2019,Arkansas,AR,All,338
Transplant Recipients,2019,Arkansas,AR,Heart,32
Transplant Recipients,2019,Arkansas,AR,Kidney,219
Transplant Recipients,2019,Arkansas,AR,Kidney-Pancreas,
Transplant Recipients,2019,Arkansas,AR,Liver,73
Transplant Recipients,2019,Arkansas,AR,Lung,20
Transplant Recipients,2019,Arkansas,AR,Pancreas,0
Transplant Recipients,2019,California,CA,All,4267
Transplant Recipients,2019,California,CA,Heart,427
Transplant Recipients,2019,California,CA,Kidney,2708
Transplant Recipients,2019,California,CA,Kidney-Pancreas,70
Transplant Recipients,2019,California,CA,Liver,948
Transplant Recipients,2019,California,CA,Lung,262
Transplant Recipients,2019,California,CA,Pancreas,
Transplant Recipients,2019,Colorado,CO,All,571
Transplant Recipients,2019,Colorado,CO,Heart,45
Transplant Recipients,2019,Colorado,CO,Kidney,346
Transplant Recipients,2019,Colorado,CO,Kidney-Pancreas,
Transplant Recipients,2019,Colorado,CO,Liver,135
Transplant Recipients,2019,Colorado,CO,Lung,46
Transplant Recipients,2019,Colorado,CO,Pancreas,0
Transplant Recipients,2019,Connecticut,CT,All,413
Transplant Recipients,2019,Connecticut,CT,Heart,77
Transplant Recipients,2019,Connecticut,CT,Kidney,261
Transplant Recipients,2019,Connecticut,CT,Kidney-Pancreas,0
Transplant Recipients,2019,Connecticut,CT,Liver,62
Transplant Recipients,2019,Connecticut,CT,Lung,21
Transplant Recipients,2019,Connecticut,CT,Pancreas,0
Transplant Recipients,2019,Delaware,DE,All,115
Transplant Recipients,2019,Delaware,DE,Heart,
Transplant Recipients,2019,Delaware,DE,Kidney,52
Transplant Recipients,2019,Delaware,DE,Kidney-Pancreas,
Transplant Recipients,2019,Delaware,DE,Liver,39
Transplant Recipients,2019,Delaware,DE,Lung,16
Transplant Recipients,2019,Delaware,DE,Pancreas,0
Transplant Recipients,2019,District of Columbia,DC,All,107
Transplant Recipients,2019,District of Columbia,DC,Heart,
Transplant Recipients,2019,District of Columbia,DC,Kidney,72
Transplant Recipients,2019,District of Columbia,DC,Kidney-Pancreas,
Transplant Recipients,2019,District of Columbia,DC,Liver,25
Transplant Recipients,2019,District of Columbia,DC,Lung,
Transplant Recipients,2019,District of Columbia,DC,Pancreas,
Transplant Recipients,2019,Florida,FL,All,2550
Transplant Recipients,2019,Florida,FL,Heart,231
Transplant Recipients,2019,Florida,FL,Kidney,1542
Transplant Recipients,2019,Florida,FL,Kidney-Pancreas,41
Transplant Recipients,2019,Florida,FL,Liver,615
Transplant Recipients,2019,Florida,FL,Lung,185
Transplant Recipients,2019,Florida,FL,Pancreas,
Transplant Recipients,2019,Foreign Country,NA,All,107
Transplant Recipients,2019,Foreign Country,NA,Heart,
Transplant Recipients,2019,Foreign Country,NA,Kidney,34
Transplant Recipients,2019,Foreign Country,NA,Kidney-Pancreas,
Transplant Recipients,2019,Foreign Country,NA,Liver,30
Transplant Recipients,2019,Foreign Country,NA,Lung,29
Transplant Recipients,2019,Foreign Country,NA,Pancreas,
Transplant Recipients,2019,Georgia,GA,All,1155
Transplant Recipients,2019,Georgia,GA,Heart,81
Transplant Recipients,2019,Georgia,GA,Kidney,732
Transplant Recipients,2019,Georgia,GA,Kidney-Pancreas,27
Transplant Recipients,2019,Georgia,GA,Liver,293
Transplant Recipients,2019,Georgia,GA,Lung,52
Transplant Recipients,2019,Georgia,GA,Pancreas,
Transplant Recipients,2019,Hawaii,HI,All,103
Transplant Recipients,2019,Hawaii,HI,Heart,
Transplant Recipients,2019,Hawaii,HI,Kidney,70
Transplant Recipients,2019,Hawaii,HI,Kidney-Pancreas,
Transplant Recipients,2019,Hawaii,HI,Liver,24
Transplant Recipients,2019,Hawaii,HI,Lung,
Transplant Recipients,2019,Hawaii,HI,Pancreas,0
Transplant Recipients,2019,Idaho,ID,All,132
Transplant Recipients,2019,Idaho,ID,Heart,
Transplant Recipients,2019,Idaho,ID,Kidney,88
Transplant Recipients,2019,Idaho,ID,Kidney-Pancreas,
Transplant Recipients,2019,Idaho,ID,Liver,28
Transplant Recipients,2019,Idaho,ID,Lung,
Transplant Recipients,2019,Idaho,ID,Pancreas,0
Transplant Recipients,2019,Illinois,IL,All,1772
Transplant Recipients,2019,Illinois,IL,Heart,188
Transplant Recipients,2019,Illinois,IL,Kidney,1103
Transplant Recipients,2019,Illinois,IL,Kidney-Pancreas,69
Transplant Recipients,2019,Illinois,IL,Liver,350
Transplant Recipients,2019,Illinois,IL,Lung,119
Transplant Recipients,2019,Illinois,IL,Pancreas,
Transplant Recipients,2019,Indiana,IN,All,708
Transplant Recipients,2019,Indiana,IN,Heart,91
Transplant Recipients,2019,Indiana,IN,Kidney,392
Transplant Recipients,2019,Indiana,IN,Kidney-Pancreas,22
Transplant Recipients,2019,Indiana,IN,Liver,183
Transplant Recipients,2019,Indiana,IN,Lung,47
Transplant Recipients,2019,Indiana,IN,Pancreas,
Transplant Recipients,2019,Iowa,IA,All,331
Transplant Recipients,2019,Iowa,IA,Heart,30
Transplant Recipients,2019,Iowa,IA,Kidney,208
Transplant Recipients,2019,Iowa,IA,Kidney-Pancreas,
Transplant Recipients,2019,Iowa,IA,Liver,65
Transplant Recipients,2019,Iowa,IA,Lung,19
Transplant Recipients,2019,Iowa,IA,Pancreas,
Transplant Recipients,2019,Kansas,KS,All,331
Transplant Recipients,2019,Kansas,KS,Heart,38
Transplant Recipients,2019,Kansas,KS,Kidney,204
Transplant Recipients,2019,Kansas,KS,Kidney-Pancreas,
Transplant Recipients,2019,Kansas,KS,Liver,69
Transplant Recipients,2019,Kansas,KS,Lung,24
Transplant Recipients,2019,Kansas,KS,Pancreas,
Transplant Recipients,2019,Kentucky,KY,All,474
Transplant Recipients,2019,Kentucky,KY,Heart,59
Transplant Recipients,2019,Kentucky,KY,Kidney,248
Transplant Recipients,2019,Kentucky,KY,Kidney-Pancreas,
Transplant Recipients,2019,Kentucky,KY,Liver,124
Transplant Recipients,2019,Kentucky,KY,Lung,49
Transplant Recipients,2019,Kentucky,KY,Pancreas,
Transplant Recipients,2019,Louisiana,LA,All,606
Transplant Recipients,2019,Louisiana,LA,Heart,28
Transplant Recipients,2019,Louisiana,LA,Kidney,355
Transplant Recipients,2019,Louisiana,LA,Kidney-Pancreas,25
Transplant Recipients,2019,Louisiana,LA,Liver,176
Transplant Recipients,2019,Louisiana,LA,Lung,36
Transplant Recipients,2019,Louisiana,LA,Pancreas,
Transplant Recipients,2019,Maine,ME,All,98
Transplant Recipients,2019,Maine,ME,Heart,
Transplant Recipients,2019,Maine,ME,Kidney,52
Transplant Recipients,2019,Maine,ME,Kidney-Pancreas,0
Transplant Recipients,2019,Maine,ME,Liver,21
Transplant Recipients,2019,Maine,ME,Lung,
Transplant Recipients,2019,Maine,ME,Pancreas,
Transplant Recipients,2019,Maryland,MD,All,904
Transplant Recipients,2019,Maryland,MD,Heart,77
Transplant Recipients,2019,Maryland,MD,Kidney,530
Transplant Recipients,2019,Maryland,MD,Kidney-Pancreas,47
Transplant Recipients,2019,Maryland,MD,Liver,210
Transplant Recipients,2019,Maryland,MD,Lung,53
Transplant Recipients,2019,Maryland,MD,Pancreas,
Transplant Recipients,2019,Massachusetts,MA,All,767
Transplant Recipients,2019,Massachusetts,MA,Heart,74
Transplant Recipients,2019,Massachusetts,MA,Kidney,460
Transplant Recipients,2019,Massachusetts,MA,Kidney-Pancreas,
Transplant Recipients,2019,Massachusetts,MA,Liver,202
Transplant Recipients,2019,Massachusetts,MA,Lung,45
Transplant Recipients,2019,Massachusetts,MA,Pancreas,
Transplant Recipients,2019,Michigan,MI,All,1099
Transplant Recipients,2019,Michigan,MI,Heart,90
Transplant Recipients,2019,Michigan,MI,Kidney,656
Transplant Recipients,2019,Michigan,MI,Kidney-Pancreas,
Transplant Recipients,2019,Michigan,MI,Liver,250
Transplant Recipients,2019,Michigan,MI,Lung,127
Transplant Recipients,2019,Michigan,MI,Pancreas,
Transplant Recipients,2019,Minnesota,MN,All,626
Transplant Recipients,2019,Minnesota,MN,Heart,64
Transplant Recipients,2019,Minnesota,MN,Kidney,355
Transplant Recipients,2019,Minnesota,MN,Kidney-Pancreas,29
Transplant Recipients,2019,Minnesota,MN,Liver,135
Transplant Recipients,2019,Minnesota,MN,Lung,43
Transplant Recipients,2019,Minnesota,MN,Pancreas,
Transplant Recipients,2019,Mississippi,MS,All,376
Transplant Recipients,2019,Mississippi,MS,Heart,32
Transplant Recipients,2019,Mississippi,MS,Kidney,210
Transplant Recipients,2019,Mississippi,MS,Kidney-Pancreas,
Transplant Recipients,2019,Mississippi,MS,Liver,125
Transplant Recipients,2019,Mississippi,MS,Lung,
Transplant Recipients,2019,Mississippi,MS,Pancreas,
Transplant Recipients,2019,Missouri,MO,All,740
Transplant Recipients,2019,Missouri,MO,Heart,65
Transplant Recipients,2019,Missouri,MO,Kidney,465
Transplant Recipients,2019,Missouri,MO,Kidney-Pancreas,16
Transplant Recipients,2019,Missouri,MO,Liver,147
Transplant Recipients,2019,Missouri,MO,Lung,62
Transplant Recipients,2019,Missouri,MO,Pancreas,
Transplant Recipients,2019,Montana,MT,All,63
Transplant Recipients,2019,Montana,MT,Heart,
Transplant Recipients,2019,Montana,MT,Kidney,37
Transplant Recipients,2019,Montana,MT,Kidney-Pancreas,
Transplant Recipients,2019,Montana,MT,Liver,
Transplant Recipients,2019,Montana,MT,Lung,
Transplant Recipients,2019,Montana,MT,Pancreas,0
Transplant Recipients,2019,Nebraska,NE,All,226
Transplant Recipients,2019,Nebraska,NE,Heart,33
Transplant Recipients,2019,Nebraska,NE,Kidney,133
Transplant Recipients,2019,Nebraska,NE,Kidney-Pancreas,
Transplant Recipients,2019,Nebraska,NE,Liver,61
Transplant Recipients,2019,Nebraska,NE,Lung,
Transplant Recipients,2019,Nebraska,NE,Pancreas,
Transplant Recipients,2019,Nevada,NV,All,208
Transplant Recipients,2019,Nevada,NV,Heart,16
Transplant Recipients,2019,Nevada,NV,Kidney,127
Transplant Recipients,2019,Nevada,NV,Kidney-Pancreas,
Transplant Recipients,2019,Nevada,NV,Liver,51
Transplant Recipients,2019,Nevada,NV,Lung,
Transplant Recipients,2019,Nevada,NV,Pancreas,
Transplant Recipients,2019,New Hampshire,NH,All,126
Transplant Recipients,2019,New Hampshire,NH,Heart,
Transplant Recipients,2019,New Hampshire,NH,Kidney,71
Transplant Recipients,2019,New Hampshire,NH,Kidney-Pancreas,
Transplant Recipients,2019,New Hampshire,NH,Liver,31
Transplant Recipients,2019,New Hampshire,NH,Lung,
Transplant Recipients,2019,New Hampshire,NH,Pancreas,0
Transplant Recipients,2019,New Jersey,NJ,All,1129
Transplant Recipients,2019,New Jersey,NJ,Heart,74
Transplant Recipients,2019,New Jersey,NJ,Kidney,726
Transplant Recipients,2019,New Jersey,NJ,Kidney-Pancreas,22
Transplant Recipients,2019,New Jersey,NJ,Liver,216
Transplant Recipients,2019,New Jersey,NJ,Lung,105
Transplant Recipients,2019,New Jersey,NJ,Pancreas,
Transplant Recipients,2019,New Mexico,NM,All,211
Transplant Recipients,2019,New Mexico,NM,Heart,
Transplant Recipients,2019,New Mexico,NM,Kidney,122
Transplant Recipients,2019,New Mexico,NM,Kidney-Pancreas,
Transplant Recipients,2019,New Mexico,NM,Liver,63
Transplant Recipients,2019,New Mexico,NM,Lung,19
Transplant Recipients,2019,New Mexico,NM,Pancreas,0
Transplant Recipients,2019,New York,NY,All,2559
Transplant Recipients,2019,New York,NY,Heart,235
Transplant Recipients,2019,New York,NY,Kidney,1684
Transplant Recipients,2019,New York,NY,Kidney-Pancreas,71
Transplant Recipients,2019,New York,NY,Liver,455
Transplant Recipients,2019,New York,NY,Lung,166
Transplant Recipients,2019,New York,NY,Pancreas,
Transplant Recipients,2019,North Carolina,NC,All,1176
Transplant Recipients,2019,North Carolina,NC,Heart,140
Transplant Recipients,2019,North Carolina,NC,Kidney,725
Transplant Recipients,2019,North Carolina,NC,Kidney-Pancreas,44
Transplant Recipients,2019,North Carolina,NC,Liver,207
Transplant Recipients,2019,North Carolina,NC,Lung,87
Transplant Recipients,2019,North Carolina,NC,Pancreas,
Transplant Recipients,2019,North Dakota,ND,All,73
Transplant Recipients,2019,North Dakota,ND,Heart,
Transplant Recipients,2019,North Dakota,ND,Kidney,48
Transplant Recipients,2019,North Dakota,ND,Kidney-Pancreas,
Transplant Recipients,2019,North Dakota,ND,Liver,
Transplant Recipients,2019,North Dakota,ND,Lung,
Transplant Recipients,2019,North Dakota,ND,Pancreas,
Transplant Recipients,2019,Not Reported,NR,All,
Transplant Recipients,2019,Not Reported,NR,Heart,0
Transplant Recipients,2019,Not Reported,NR,Kidney,
Transplant Recipients,2019,Not Reported,NR,Kidney-Pancreas,0
Transplant Recipients,2019,Not Reported,NR,Liver,
Transplant Recipients,2019,Not Reported,NR,Lung,0
Transplant Recipients,2019,Not Reported,NR,Pancreas,0
Transplant Recipients,2019,Ohio,OH,All,1551
Transplant Recipients,2019,Ohio,OH,Heart,116
Transplant Recipients,2019,Ohio,OH,Kidney,902
Transplant Recipients,2019,Ohio,OH,Kidney-Pancreas,27
Transplant Recipients,2019,Ohio,OH,Liver,415
Transplant Recipients,2019,Ohio,OH,Lung,145
Transplant Recipients,2019,Ohio,OH,Pancreas,
Transplant Recipients,2019,Oklahoma,OK,All,346
Transplant Recipients,2019,Oklahoma,OK,Heart,28
Transplant Recipients,2019,Oklahoma,OK,Kidney,212
Transplant Recipients,2019,Oklahoma,OK,Kidney-Pancreas,
Transplant Recipients,2019,Oklahoma,OK,Liver,76
Transplant Recipients,2019,Oklahoma,OK,Lung,27
Transplant Recipients,2019,Oklahoma,OK,Pancreas,
Transplant Recipients,2019,Oregon,OR,All,328
Transplant Recipients,2019,Oregon,OR,Heart,35
Transplant Recipients,2019,Oregon,OR,Kidney,209
Transplant Recipients,2019,Oregon,OR,Kidney-Pancreas,
Transplant Recipients,2019,Oregon,OR,Liver,65
Transplant Recipients,2019,Oregon,OR,Lung,
Transplant Recipients,2019,Oregon,OR,Pancreas,0
Transplant Recipients,2019,Pacific Ocean Territories,PO,All,
Transplant Recipients,2019,Pacific Ocean Territories,PO,Heart,0
Transplant Recipients,2019,Pacific Ocean Territories,PO,Kidney,
Transplant Recipients,2019,Pacific Ocean Territories,PO,Kidney-Pancreas,0
Transplant Recipients,2019,Pacific Ocean Territories,PO,Liver,
Transplant Recipients,2019,Pacific Ocean Territories,PO,Lung,
Transplant Recipients,2019,Pacific Ocean Territories,PO,Pancreas,0
Transplant Recipients,2019,Pennsylvania,PA,All,1774
Transplant Recipients,2019,Pennsylvania,PA,Heart,146
Transplant Recipients,2019,Pennsylvania,PA,Kidney,1011
Transplant Recipients,2019,Pennsylvania,PA,Kidney-Pancreas,45
Transplant Recipients,2019,Pennsylvania,PA,Liver,409
Transplant Recipients,2019,Pennsylvania,PA,Lung,193
Transplant Recipients,2019,Pennsylvania,PA,Pancreas,
Transplant Recipients,2019,Puerto Rico,PR,All,156
Transplant Recipients,2019,Puerto Rico,PR,Heart,
Transplant Recipients,2019,Puerto Rico,PR,Kidney,93
Transplant Recipients,2019,Puerto Rico,PR,Kidney-Pancreas,
Transplant Recipients,2019,Puerto Rico,PR,Liver,50
Transplant Recipients,2019,Puerto Rico,PR,Lung,
Transplant Recipients,2019,Puerto Rico,PR,Pancreas,0
Transplant Recipients,2019,Rhode Island,RI,All,98
Transplant Recipients,2019,Rhode Island,RI,Heart,
Transplant Recipients,2019,Rhode Island,RI,Kidney,66
Transplant Recipients,2019,Rhode Island,RI,Kidney-Pancreas,0
Transplant Recipients,2019,Rhode Island,RI,Liver,19
Transplant Recipients,2019,Rhode Island,RI,Lung,
Transplant Recipients,2019,Rhode Island,RI,Pancreas,
Transplant Recipients,2019,South Carolina,SC,All,598
Transplant Recipients,2019,South Carolina,SC,Heart,54
Transplant Recipients,2019,South Carolina,SC,Kidney,364
Transplant Recipients,2019,South Carolina,SC,Kidney-Pancreas,25
Transplant Recipients,2019,South Carolina,SC,Liver,133
Transplant Recipients,2019,South Carolina,SC,Lung,27
Transplant Recipients,2019,South Carolina,SC,Pancreas,
Transplant Recipients,2019,South Dakota,SD,All,98
Transplant Recipients,2019,South Dakota,SD,Heart,
Transplant Recipients,2019,South Dakota,SD,Kidney,52
Transplant Recipients,2019,South Dakota,SD,Kidney-Pancreas,
Transplant Recipients,2019,South Dakota,SD,Liver,30
Transplant Recipients,2019,South Dakota,SD,Lung,
Transplant Recipients,2019,South Dakota,SD,Pancreas,0
Transplant Recipients,2019,Tennessee,TN,All,750
Transplant Recipients,2019,Tennessee,TN,Heart,108
Transplant Recipients,2019,Tennessee,TN,Kidney,421
Transplant Recipients,2019,Tennessee,TN,Kidney-Pancreas,
Transplant Recipients,2019,Tennessee,TN,Liver,181
Transplant Recipients,2019,Tennessee,TN,Lung,47
Transplant Recipients,2019,Tennessee,TN,Pancreas,
Transplant Recipients,2019,Texas,TX,All,3425
Transplant Recipients,2019,Texas,TX,Heart,292
Transplant Recipients,2019,Texas,TX,Kidney,2127
Transplant Recipients,2019,Texas,TX,Kidney-Pancreas,44
Transplant Recipients,2019,Texas,TX,Liver,832
Transplant Recipients,2019,Texas,TX,Lung,228
Transplant Recipients,2019,Texas,TX,Pancreas,
Transplant Recipients,2019,Utah,UT,All,297
Transplant Recipients,2019,Utah,UT,Heart,36
Transplant Recipients,2019,Utah,UT,Kidney,170
Transplant Recipients,2019,Utah,UT,Kidney-Pancreas,
Transplant Recipients,2019,Utah,UT,Liver,75
Transplant Recipients,2019,Utah,UT,Lung,
Transplant Recipients,2019,Utah,UT,Pancreas,0
Transplant Recipients,2019,Vermont,VT,All,48
Transplant Recipients,2019,Vermont,VT,Heart,
Transplant Recipients,2019,Vermont,VT,Kidney,24
Transplant Recipients,2019,Vermont,VT,Kidney-Pancreas,0
Transplant Recipients,2019,Vermont,VT,Liver,
Transplant Recipients,2019,Vermont,VT,Lung,
Transplant Recipients,2019,Vermont,VT,Pancreas,0
Transplant Recipients,2019,Virgin Islands,VI,All,
Transplant Recipients,2019,Virgin Islands,VI,Heart,0
Transplant Recipients,2019,Virgin Islands,VI,Kidney,
Transplant Recipients,2019,Virgin Islands,VI,Kidney-Pancreas,0
Transplant Recipients,2019,Virgin Islands,VI,Liver,
Transplant Recipients,2019,Virgin Islands,VI,Lung,0
Transplant Recipients,2019,Virgin Islands,VI,Pancreas,0
Transplant Recipients,2019,Virginia,VA,All,1264
Transplant Recipients,2019,Virginia,VA,Heart,124
Transplant Recipients,2019,Virginia,VA,Kidney,823
Transplant Recipients,2019,Virginia,VA,Kidney-Pancreas,29
Transplant Recipients,2019,Virginia,VA,Liver,265
Transplant Recipients,2019,Virginia,VA,Lung,59
Transplant Recipients,2019,Virginia,VA,Pancreas,
Transplant Recipients,2019,Washington,WA,All,707
Transplant Recipients,2019,Washington,WA,Heart,61
Transplant Recipients,2019,Washington,WA,Kidney,434
Transplant Recipients,2019,Washington,WA,Kidney-Pancreas,
Transplant Recipients,2019,Washington,WA,Liver,159
Transplant Recipients,2019,Washington,WA,Lung,55
